id_pedido;cliente;restaurante;categoria;data_pedido;valor_pedido;taxa_entrega;desconto;quantidade_itens;forma_pagamento;status;cidade
10661;Cliente_2159;Pastel & Cia;Japonesa;14/01/2024;53.73;4.93;;3;Dinheiro;Entregue;Belo Horizonte
10662;Cliente_592;Churrasco Grill;Churrasco;04/10/2024;85.66;4.42;10.0;3;pix;Entregue;Rio de Janeiro
10663;Cliente_2402;Burger House;Brasileira;21/08/2024;107.92;14.22;10.0;3;Dinheiro;Entregue;Curitiba
10664;Cliente_1768;Cantina Italiana;Pizza;15/09/2024;123.37;9.1;5.0;3;Cartao Debito;Entregue;Rio de Janeiro
10665;Cliente_2570;Sushi Express;Pizza;25/07/2024;149.7;11.44;5.0;1;Dinheiro;Em preparo;Curitiba
10666;Cliente_611;Tempero Caseiro;Churrasco;22/10/2024;144.02;8.08;;2;Dinheiro;Em preparo;Rio de Janeiro
10667;Cliente_1756;Cantina Italiana;Italiana;04-21-2024;34.01;5.22;10.0;1;Cartao Debito;Em preparo;Curitiba
10668;Cliente_1734;Cantina Italiana;Brasileira;04/03/2024;106.6;14.51;10.0;4;Cartão Crédito;Entregue;Rio de Janeiro
10669;Cliente_558;Tempero Caseiro;Churrasco;16/07/2024;50.71;8.37;5.0;3;pix;Cancelado;Rio de Janeiro
10670;Cliente_2867;Tempero Caseiro;Salgados;04-21-2024;90.94;6.59;0.0;1;Cartão Crédito;Em preparo;Curitiba
10671;Cliente_1225;   - Tropical;Açai;10/07/2024;123.39;11.16;10.0;2;Cartao Debito;Em preparo;São Paulo
10672;Cliente_1851;   - Tropical;Brasileira;31/05/2024;93.87;13.73;;1;Dinheiro;Entregue;Belo Horizonte
10673;Cliente_1430;Tempero Caseiro;Brasileira;16/11/2024;95.46;10.42;10.0;2;Pix;Em preparo;São Paulo
10674;Cliente_1362;Cantina Italiana;Churrasco;25/11/2024;42.01;5.83;0.0;3;Cartão Crédito;Cancelado;Curitiba
10675;Cliente_2490;Cantina Italiana;Italiana;11/09/2024;108.66;5.18;0.0;3;Pix;Saiu para entrega;Belo Horizonte
10676;Cliente_854;Tempero Caseiro;Italiana;04/09/2024;135.99;11.26;;2;pix;Saiu para entrega;Rio de Janeiro
10677;Cliente_1977;Tempero Caseiro;Brasileira;13/03/2024;52.3;12.98;10.0;4;Cartão Crédito;Cancelado;Belo Horizonte
10678;Cliente_421;Sushi Express;Salgados;12/07/2024;69.43;10.64;5.0;1;pix;Cancelado;Belo Horizonte
10679;Cliente_2172;Pastel & Cia;Açai;12/09/2024;142.95;9.94;;2;Dinheiro;Em preparo;Curitiba
10680;Cliente_191;Pizza_Mania;Japonesa;09/03/2024;53.8;11.15;0.0;1;Dinheiro;Em preparo;Salvador
10681;Cliente_941;Tempero Caseiro;Japonesa;05-13-2024;122.26;4.99;;2;Pix;Cancelado;Salvador
10682;Cliente_2385;   - Tropical;Japonesa;25/04/2024;74.34;4.14;0.0;3;Pix;Em preparo;Salvador
10683;Cliente_1228;Cantina Italiana;Italiana;12/10/2024;91.92;9.16;5.0;1;Dinheiro;Entregue;Salvador
10684;Cliente_2068;Churrasco Grill;Churrasco;24/08/2024;100.82;13.83;0.0;2;Pix;Saiu para entrega;Belo Horizonte
10685;Cliente_1798;Burger House;Açai;30/01/2024;135.72;6.69;5.0;2;Cartão Crédito;Cancelado;Rio de Janeiro
10686;Cliente_2233;Cantina Italiana;Pizza;04/04/2024;39.41;5.22;10.0;1;Dinheiro;Em preparo;Salvador
10687;Cliente_2472;Sushi Express;Salgados;27/05/2024;68.5;6.26;0.0;3;Cartao Debito;Saiu para entrega;Salvador
10688;Cliente_2591;Cantina Italiana;Brasileira;09-22-2024;45.46;4.54;5.0;3;Pix;Em preparo;Curitiba
10689;Cliente_287;Cantina Italiana;Salgados;07-31-2024;145.45;7.5;;2;Pix;Saiu para entrega;Salvador
10690;Cliente_436;   - Tropical;Italiana;05-28-2024;65.27;10.47;5.0;3;pix;Entregue;Rio de Janeiro
10691;Cliente_1319;Pizza_Mania;Japonesa;05/09/2024;65.84;14.3;10.0;3;Cartao Debito;Cancelado;São Paulo
10692;Cliente_1870;Tempero Caseiro;Hamburguer;02-25-2024;22.47;4.85;10.0;4;Pix;Entregue;Curitiba
10693;Cliente_1835;Cantina Italiana;Japonesa;09-26-2024;84.51;9.05;0.0;3;Dinheiro;Saiu para entrega;São Paulo
10694;Cliente_1697;Churrasco Grill;Pizza;12/09/2024;49.38;13.86;0.0;2;Cartão Crédito;Em preparo;Salvador
10695;Cliente_2824;   - Tropical;Brasileira;10/08/2024;32.1;8.33;5.0;1;Cartão Crédito;Cancelado;Rio de Janeiro
10696;Cliente_2912;Sushi Express;Hamburguer;09/04/2024;140.47;14.81;0.0;2;Cartao Debito;Entregue;Belo Horizonte
10697;Cliente_2451;Pizza_Mania;Pizza;05/10/2024;106.76;7.04;;3;pix;Saiu para entrega;Salvador
10698;Cliente_1835;   - Tropical;Italiana;11-26-2024;97.35;6.32;10.0;4;Cartao Debito;Cancelado;Belo Horizonte
10699;Cliente_1857;Pizza_Mania;Hamburguer;04/07/2024;42.97;3.91;5.0;3;Cartão Crédito;Em preparo;São Paulo
10700;Cliente_83;   - Tropical;Salgados;01/05/2024;143.01;9.98;0.0;3;Cartão Crédito;Em preparo;Curitiba
10701;Cliente_2631;Sushi Express;Japonesa;07/04/2024;73.72;4.55;0.0;3;Cartão Crédito;Cancelado;Salvador
10702;Cliente_1732;Pizza_Mania;A@a�;01-20-2024;114.94;10.85;0.0;2;Cartao Debito;Cancelado;Rio de Janeiro
10703;Cliente_2189;Churrasco Grill;Salgados;23/12/2024;67.48;13.93;0.0;2;Cartão Crédito;Em preparo;Rio de Janeiro
10704;Cliente_1149;Churrasco Grill;Brasileira;03-17-2024;27.71;9.19;0.0;2;Cartao Debito;Entregue;Salvador
10705;Cliente_1085;Tempero Caseiro;Churrasco;30/06/2024;50.71;9.1;0.0;2;Cartão Crédito;Entregue;São Paulo
10706;Cliente_2115;Pizza_Mania;Pizza;01/05/2024;33.89;10.29;5.0;2;Pix;Em preparo;Curitiba
10707;Cliente_2825;   - Tropical;Italiana;23/10/2024;109.49;4.27;10.0;2;Pix;Cancelado;Rio de Janeiro
10708;Cliente_995;Burger House;Japonesa;11/12/2024;87.67;6.6;10.0;3;Pix;Entregue;Curitiba
10709;Cliente_544;Cantina Italiana;Hamburguer;10/03/2024;81.67;14.89;5.0;4;Pix;Em preparo;São Paulo
10710;Cliente_2573;Sushi Express;Açai;02/09/2024;108.09;3.32;;2;pix;Em preparo;Rio de Janeiro
10711;Cliente_418;   - Tropical;Salgados;25/12/2024;70.81;13.36;10.0;1;Cartão Crédito;Entregue;Rio de Janeiro
10712;Cliente_2188;Cantina Italiana;Brasileira;21/10/2024;49.72;10.81;0.0;4;Pix;Saiu para entrega;Rio de Janeiro
10713;Cliente_2518;Burger House;Churrasco;02-21-2024;145.87;7.33;;3;Cartão Crédito;Saiu para entrega;Curitiba
10714;Cliente_2901;Burger House;Hamburguer;25/04/2024;23.05;7.9;10.0;2;Dinheiro;Cancelado;Salvador
10715;Cliente_1108;Churrasco Grill;Salgados;07/12/2024;21.98;12.53;;2;pix;Cancelado;Salvador
10716;Cliente_1330;Tempero Caseiro;Salgados;01/05/2024;52.89;12.84;0.0;2;pix;Saiu para entrega;São Paulo
10717;Cliente_216;Pastel & Cia;Pizza;10/05/2024;92.75;9.48;10.0;3;Cartao Debito;Entregue;Salvador
10718;Cliente_2714;Cantina Italiana;Italiana;23/04/2024;128.57;8.37;5.0;4;Cartao Debito;Em preparo;Salvador
10719;Cliente_1961;   - Tropical;Salgados;10/07/2024;21.15;12.43;5.0;4;Cartao Debito;Em preparo;São Paulo
10720;Cliente_1850;Churrasco Grill;Italiana;31/03/2024;26.85;8.22;5.0;1;Cartao Debito;Cancelado;Salvador
10721;Cliente_1545;Sushi Express;Salgados;22/10/2024;126.82;9.14;;2;pix;Em preparo;São Paulo
10722;Cliente_2886;Pastel & Cia;Brasileira;04-20-2024;70.23;6.85;0.0;3;Cartao Debito;Cancelado;Belo Horizonte
10723;Cliente_1450;Burger House;Açai;14/05/2024;148.88;10.64;10.0;3;Cartão Crédito;Saiu para entrega;Salvador
10724;Cliente_2607;Tempero Caseiro;Italiana;01-14-2024;142.21;10.73;10.0;3;pix;Entregue;Belo Horizonte
10725;Cliente_758;Pizza_Mania;Churrasco;04/12/2024;72.18;10.83;10.0;3;pix;Saiu para entrega;Rio de Janeiro
10726;Cliente_1586;Tempero Caseiro;Salgados;19/09/2024;74.98;7.03;10.0;2;Cartao Debito;Em preparo;São Paulo
10727;Cliente_1318;Burger House;Churrasco;08/12/2024;46.86;11.46;10.0;2;Cartao Debito;Saiu para entrega;Salvador
10728;Cliente_2966;   - Tropical;Japonesa;21/10/2024;91.77;14.39;0.0;3;pix;Cancelado;Rio de Janeiro
10729;Cliente_2712;Pastel & Cia;Japonesa;06/06/2024;28.86;7.4;10.0;3;Cartao Debito;Entregue;Belo Horizonte
10730;Cliente_1822;Pastel & Cia;Açai;08-15-2024;115.46;5.82;10.0;4;Cartao Debito;Em preparo;São Paulo
10731;Cliente_2507;Tempero Caseiro;Hamburguer;12-18-2024;128.85;14.53;10.0;3;Cartao Debito;Cancelado;Salvador
10732;Cliente_2631;Cantina Italiana;Churrasco;23/11/2024;78.61;4.52;;2;Cartão Crédito;Cancelado;São Paulo
10733;Cliente_776;Tempero Caseiro;Salgados;24/03/2024;52.58;11.61;;2;pix;Cancelado;Salvador
10734;Cliente_2691;   - Tropical;Pizza;08/01/2024;105.92;14.26;;2;pix;Saiu para entrega;Curitiba
10735;Cliente_2423;   - Tropical;Brasileira;09/08/2024;140.49;11.54;0.0;3;Cartao Debito;Cancelado;Rio de Janeiro
10736;Cliente_2617;Pizza_Mania;A@a�;10-26-2024;88.0;12.59;10.0;4;Dinheiro;Saiu para entrega;Salvador
10737;Cliente_1500;   - Tropical;Japonesa;07/04/2024;28.02;8.48;10.0;3;Cartão Crédito;Cancelado;São Paulo
10738;Cliente_1484;Pastel & Cia;Pizza;18/01/2024;33.27;13.85;5.0;3;Cartão Crédito;Cancelado;Belo Horizonte
10739;Cliente_188;Pastel & Cia;Italiana;02/01/2024;104.76;10.27;0.0;2;Pix;Em preparo;Rio de Janeiro
10740;Cliente_1168;   - Tropical;Hamburguer;02-24-2024;71.99;13.69;;2;Cartao Debito;Em preparo;Rio de Janeiro
10741;Cliente_2220;Sushi Express;Açai;11/08/2024;134.18;12.5;10.0;3;Pix;Entregue;Salvador
10742;Cliente_524;Sushi Express;Pizza;10/01/2024;69.87;9.47;5.0;2;Dinheiro;Saiu para entrega;São Paulo
10743;Cliente_1847;Cantina Italiana;Japonesa;02/06/2024;29.46;8.76;0.0;2;pix;Em preparo;São Paulo
10744;Cliente_822;Burger House;Açai;25/10/2024;84.56;5.34;;1;Pix;Em preparo;São Paulo
10745;Cliente_2338;Sushi Express;Japonesa;01-27-2024;122.13;4.6;5.0;2;Dinheiro;Entregue;Curitiba
10746;Cliente_530;Burger House;Churrasco;12-17-2024;145.46;9.19;0.0;1;Cartao Debito;Em preparo;Curitiba
10747;Cliente_1802;Cantina Italiana;Pizza;24/11/2024;81.61;7.14;5.0;4;Cartao Debito;Cancelado;Salvador
10748;Cliente_1218;Burger House;Japonesa;09-18-2024;113.94;9.2;0.0;2;Cartao Debito;Em preparo;Salvador
10749;Cliente_269;Pastel & Cia;Hamburguer;01/09/2024;133.94;12.47;10.0;3;pix;Cancelado;Salvador
10750;Cliente_1018;Tempero Caseiro;Brasileira;04/10/2024;136.55;12.75;;2;Cartão Crédito;Saiu para entrega;Curitiba
10751;Cliente_1254;Tempero Caseiro;Italiana;08/04/2024;74.03;3.41;5.0;4;pix;Saiu para entrega;Rio de Janeiro
10752;Cliente_1168;Cantina Italiana;Churrasco;08/05/2024;55.59;7.81;0.0;3;Dinheiro;Cancelado;São Paulo
10753;Cliente_143;   - Tropical;Açai;03/04/2024;108.87;13.09;5.0;3;Cartao Debito;Cancelado;Rio de Janeiro
10754;Cliente_1396;Sushi Express;Pizza;12/10/2024;86.84;8.44;10.0;3;Pix;Cancelado;Rio de Janeiro
10755;Cliente_2989;Burger House;Italiana;06/04/2024;41.29;7.43;0.0;2;Cartao Debito;Entregue;Rio de Janeiro
10756;Cliente_485;Tempero Caseiro;Salgados;11-20-2024;132.53;4.44;5.0;3;Dinheiro;Entregue;Belo Horizonte
10757;Cliente_348;Burger House;Churrasco;15/02/2024;20.71;8.01;0.0;3;pix;Em preparo;Curitiba
10758;Cliente_1285;Burger House;Churrasco;28/02/2024;111.93;6.55;5.0;1;Cartão Crédito;Entregue;Belo Horizonte
10759;Cliente_1264;Burger House;Açai;17/04/2024;32.92;14.49;5.0;3;pix;Cancelado;Rio de Janeiro
10760;Cliente_1265;Burger House;Hamburguer;02-29-2024;63.61;12.7;;3;Cartão Crédito;Em preparo;Salvador
10761;Cliente_819;Pastel & Cia;Brasileira;06/12/2024;43.35;11.6;10.0;3;Pix;Entregue;Belo Horizonte
10762;Cliente_1571;Cantina Italiana;Japonesa;09-25-2024;147.39;6.61;10.0;4;Cartao Debito;Em preparo;São Paulo
10763;Cliente_713;Tempero Caseiro;Italiana;30/08/2024;87.78;14.8;;2;Cartao Debito;Cancelado;São Paulo
10764;Cliente_1418;   - Tropical;Açai;12/02/2024;74.15;14.63;5.0;2;Cartao Debito;Saiu para entrega;Salvador
10765;Cliente_1392;Cantina Italiana;Hamburguer;19/07/2024;144.62;7.09;5.0;1;Pix;Cancelado;Curitiba
10766;Cliente_884;Burger House;Churrasco;04-14-2024;139.28;6.16;10.0;1;Cartao Debito;Cancelado;Belo Horizonte
10767;Cliente_1090;Pastel & Cia;Japonesa;07/07/2024;27.05;8.39;;2;Cartão Crédito;Entregue;Curitiba
10768;Cliente_1416;Pastel & Cia;Churrasco;05-16-2024;70.82;5.76;0.0;4;Cartao Debito;Entregue;Belo Horizonte
10769;Cliente_2415;Pizza_Mania;Hamburguer;01/03/2024;135.57;4.46;;4;Pix;Saiu para entrega;São Paulo
10770;Cliente_863;   - Tropical;Pizza;13/03/2024;89.76;5.41;10.0;3;pix;Cancelado;São Paulo
10771;Cliente_59;Sushi Express;Japonesa;06/01/2024;53.08;13.48;0.0;1;Dinheiro;Em preparo;Rio de Janeiro
10772;Cliente_1612;Churrasco Grill;Japonesa;12/04/2024;54.32;3.83;;2;Cartão Crédito;Em preparo;Belo Horizonte
10773;Cliente_2282;Pastel & Cia;Italiana;02-27-2024;25.28;6.74;;3;Cartão Crédito;Cancelado;São Paulo
10774;Cliente_1507;Tempero Caseiro;Açai;29/12/2024;50.87;3.51;0.0;3;pix;Entregue;Curitiba
10775;Cliente_1428;Churrasco Grill;Hamburguer;29/05/2024;65.16;8.77;10.0;3;Cartão Crédito;Saiu para entrega;São Paulo
10776;Cliente_2594;Pastel & Cia;Pizza;17/10/2024;42.45;5.28;;3;Cartao Debito;Cancelado;Rio de Janeiro
10777;Cliente_1405;Cantina Italiana;Açai;08/02/2024;135.65;3.92;10.0;1;pix;Saiu para entrega;São Paulo
10778;Cliente_2392;Pastel & Cia;Brasileira;02-19-2024;76.34;9.09;0.0;2;Cartao Debito;Cancelado;Belo Horizonte
10779;Cliente_1456;   - Tropical;Pizza;02/03/2024;68.54;9.37;0.0;2;Dinheiro;Saiu para entrega;Curitiba
10780;Cliente_2801;Pizza_Mania;Italiana;08/12/2024;81.34;4.79;10.0;2;Dinheiro;Em preparo;Rio de Janeiro
10781;Cliente_2113;Pizza_Mania;Hamburguer;18/03/2024;61.65;14.63;;2;Pix;Saiu para entrega;Rio de Janeiro
10782;Cliente_884;Pastel & Cia;Hamburguer;23/04/2024;81.24;4.81;5.0;2;Dinheiro;Em preparo;Belo Horizonte
10783;Cliente_366;Burger House;Japonesa;30/09/2024;102.3;4.94;10.0;3;Pix;Cancelado;Curitiba
10784;Cliente_44;Tempero Caseiro;Italiana;03/09/2024;69.33;8.05;10.0;3;Dinheiro;Cancelado;Belo Horizonte
10785;Cliente_2432;Pizza_Mania;Hamburguer;11/01/2024;96.87;8.96;10.0;2;pix;Saiu para entrega;Curitiba
10786;Cliente_386;Pizza_Mania;Pizza;13/08/2024;86.56;12.01;;2;Dinheiro;Saiu para entrega;Curitiba
10787;Cliente_2164;   - Tropical;Salgados;01/09/2024;122.6;6.6;10.0;1;Pix;Saiu para entrega;Belo Horizonte
10788;Cliente_955;Sushi Express;Brasileira;11/08/2024;82.29;10.11;10.0;3;Pix;Cancelado;Belo Horizonte
10789;Cliente_1708;Sushi Express;Pizza;04/02/2024;85.98;13.38;0.0;2;pix;Entregue;Rio de Janeiro
10790;Cliente_432;Cantina Italiana;Brasileira;17/07/2024;118.31;13.67;0.0;1;Dinheiro;Cancelado;Belo Horizonte
10791;Cliente_1108;Tempero Caseiro;Japonesa;01-13-2024;110.37;8.92;;2;Dinheiro;Entregue;Curitiba
10792;Cliente_1761;Churrasco Grill;Brasileira;04-16-2024;125.17;6.11;5.0;3;Cartão Crédito;Saiu para entrega;Salvador
10793;Cliente_1040;Cantina Italiana;Açai;16/04/2024;88.97;6.11;;4;pix;Entregue;Curitiba
10794;Cliente_2282;Pizza_Mania;A@a�;01-13-2024;142.27;13.42;;1;Pix;Saiu para entrega;Curitiba
10795;Cliente_755;Churrasco Grill;Salgados;30/06/2024;30.15;10.0;;2;pix;Cancelado;Curitiba
10796;Cliente_628;Tempero Caseiro;Churrasco;20/10/2024;84.82;4.97;;4;Cartao Debito;Em preparo;Rio de Janeiro
10797;Cliente_1849;   - Tropical;Italiana;07-27-2024;146.4;7.43;;4;Cartão Crédito;Saiu para entrega;Curitiba
10798;Cliente_121;   - Tropical;Hamburguer;02/08/2024;23.85;6.19;10.0;3;Pix;Em preparo;Rio de Janeiro
10799;Cliente_442;Sushi Express;Pizza;02/01/2024;64.84;14.27;10.0;4;Cartao Debito;Cancelado;Salvador
10800;Cliente_657;Tempero Caseiro;Açai;07-30-2024;118.53;5.12;5.0;3;Dinheiro;Em preparo;Belo Horizonte
10801;Cliente_2321;Pizza_Mania;A@a�;06/01/2024;40.31;11.8;;1;Pix;Entregue;Curitiba
10802;Cliente_2113;Cantina Italiana;Hamburguer;26/11/2024;81.57;10.95;10.0;1;Dinheiro;Saiu para entrega;Salvador
10803;Cliente_1998;Churrasco Grill;Pizza;11-14-2024;88.48;7.72;0.0;3;Cartao Debito;Cancelado;São Paulo
10804;Cliente_2775;Churrasco Grill;Hamburguer;14/08/2024;68.23;7.99;10.0;2;Cartão Crédito;Em preparo;Belo Horizonte
10805;Cliente_43;Burger House;Hamburguer;05/02/2024;23.58;4.05;0.0;3;Cartão Crédito;Cancelado;Rio de Janeiro
10806;Cliente_840;Tempero Caseiro;Açai;26/01/2024;52.06;7.3;0.0;2;pix;Saiu para entrega;Belo Horizonte
10807;Cliente_1138;Sushi Express;Açai;03-15-2024;44.13;8.96;0.0;2;Cartao Debito;Em preparo;Curitiba
10808;Cliente_2229;Cantina Italiana;Italiana;07/02/2024;145.29;13.55;0.0;1;Cartao Debito;Em preparo;Belo Horizonte
10809;Cliente_1831;Pizza_Mania;Hamburguer;01-13-2024;31.14;10.29;10.0;3;pix;Saiu para entrega;Belo Horizonte
10810;Cliente_180;Pastel & Cia;Açai;12/05/2024;69.25;10.59;0.0;2;Cartao Debito;Cancelado;Salvador
10811;Cliente_2491;   - Tropical;Japonesa;01-30-2024;24.53;4.77;;1;Cartao Debito;Saiu para entrega;Rio de Janeiro
10812;Cliente_1172;   - Tropical;Hamburguer;09/03/2024;88.09;3.18;5.0;3;Dinheiro;Cancelado;Belo Horizonte
10813;Cliente_2540;Tempero Caseiro;Brasileira;01-16-2024;149.32;10.76;5.0;2;Pix;Cancelado;Rio de Janeiro
10814;Cliente_2921;Burger House;Salgados;08/01/2024;148.01;8.34;;1;pix;Cancelado;Rio de Janeiro
10815;Cliente_596;Pastel & Cia;Italiana;08-27-2024;40.19;13.83;10.0;2;Pix;Saiu para entrega;Rio de Janeiro
10816;Cliente_2044;Cantina Italiana;Churrasco;07/06/2024;37.83;9.38;10.0;2;Pix;Entregue;Belo Horizonte
10817;Cliente_2977;Cantina Italiana;Salgados;11-19-2024;79.81;11.53;10.0;4;Dinheiro;Entregue;Rio de Janeiro
10818;Cliente_2460;Churrasco Grill;Brasileira;17/08/2024;132.56;8.75;5.0;2;Pix;Cancelado;Rio de Janeiro
10819;Cliente_1176;Pastel & Cia;Salgados;09/09/2024;47.86;4.23;10.0;1;pix;Em preparo;Belo Horizonte
10820;Cliente_2631;Sushi Express;Açai;28/05/2024;115.27;11.15;;2;Pix;Entregue;Belo Horizonte
10821;Cliente_2661;Burger House;Hamburguer;25/11/2024;83.67;7.16;;3;pix;Saiu para entrega;Curitiba
10822;Cliente_1636;Pizza_Mania;Churrasco;21/02/2024;98.12;8.31;;1;Cartão Crédito;Cancelado;Belo Horizonte
10823;Cliente_1760;Tempero Caseiro;Hamburguer;26/02/2024;68.78;14.16;5.0;2;pix;Em preparo;Salvador
10824;Cliente_1351;Cantina Italiana;Pizza;04-16-2024;65.09;12.22;;3;Pix;Entregue;São Paulo
10825;Cliente_1410;Cantina Italiana;Italiana;03/11/2024;35.13;12.0;0.0;2;pix;Entregue;São Paulo
10826;Cliente_1880;Tempero Caseiro;Japonesa;01-28-2024;25.38;3.15;5.0;1;Dinheiro;Saiu para entrega;Curitiba
10827;Cliente_92;Burger House;Italiana;07/04/2024;36.0;6.75;;3;Pix;Em preparo;Rio de Janeiro
10828;Cliente_1356;Sushi Express;Hamburguer;03/10/2024;75.21;5.32;;1;Cartão Crédito;Saiu para entrega;Curitiba
10829;Cliente_748;   - Tropical;Pizza;09/04/2024;56.07;11.62;0.0;3;Pix;Entregue;São Paulo
10830;Cliente_1987;Cantina Italiana;Açai;10-24-2024;95.21;8.76;0.0;3;Cartao Debito;Em preparo;São Paulo
10831;Cliente_2907;Churrasco Grill;Italiana;04/12/2024;46.05;12.21;;3;Cartao Debito;Cancelado;Curitiba
10832;Cliente_1098;Tempero Caseiro;Açai;29/09/2024;34.65;7.68;0.0;3;pix;Entregue;Rio de Janeiro
10833;Cliente_2298;Tempero Caseiro;Brasileira;09/03/2024;93.71;10.46;;4;pix;Cancelado;Salvador
10834;Cliente_334;Pastel & Cia;Italiana;21/01/2024;26.73;13.08;0.0;3;pix;Em preparo;Salvador
10835;Cliente_2250;Churrasco Grill;Brasileira;11-25-2024;116.45;9.1;0.0;3;Pix;Saiu para entrega;Belo Horizonte
10836;Cliente_2494;Sushi Express;Brasileira;10/11/2024;76.5;10.54;5.0;3;Pix;Saiu para entrega;Curitiba
10837;Cliente_1239;   - Tropical;Açai;08/12/2024;135.09;10.52;0.0;1;Dinheiro;Entregue;Curitiba
10838;Cliente_807;Cantina Italiana;Pizza;31/05/2024;49.65;11.79;;2;pix;Saiu para entrega;São Paulo
10839;Cliente_1136;Pastel & Cia;Italiana;07/10/2024;79.11;6.94;10.0;2;pix;Saiu para entrega;São Paulo
10840;Cliente_864;Burger House;Italiana;09/11/2024;99.03;9.74;10.0;4;pix;Saiu para entrega;Salvador
10841;Cliente_1239;Churrasco Grill;Açai;28/10/2024;102.91;5.19;5.0;2;Dinheiro;Saiu para entrega;Salvador
10842;Cliente_1349;Sushi Express;Açai;12-24-2024;94.83;3.49;10.0;3;Dinheiro;Cancelado;Curitiba
10843;Cliente_347;Sushi Express;Salgados;06/01/2024;82.36;7.59;;2;Pix;Cancelado;Belo Horizonte
10844;Cliente_639;Churrasco Grill;Italiana;06/08/2024;116.5;10.1;5.0;4;Dinheiro;Saiu para entrega;Belo Horizonte
10845;Cliente_1790;   - Tropical;Salgados;06/09/2024;91.66;5.57;0.0;2;Dinheiro;Cancelado;Rio de Janeiro
10846;Cliente_799;   - Tropical;Japonesa;02/09/2024;70.03;7.6;10.0;4;Cartao Debito;Cancelado;Rio de Janeiro
10847;Cliente_2446;Pastel & Cia;Italiana;19/04/2024;132.81;14.14;;4;Cartão Crédito;Cancelado;Curitiba
10848;Cliente_1169;Pastel & Cia;Pizza;01-29-2024;62.77;13.74;10.0;4;Pix;Cancelado;Rio de Janeiro
10849;Cliente_514;Burger House;Brasileira;02/08/2024;46.3;7.76;0.0;3;Cartão Crédito;Em preparo;São Paulo
10850;Cliente_2839;Sushi Express;Japonesa;27/02/2024;114.46;6.17;5.0;1;Dinheiro;Entregue;Belo Horizonte
10851;Cliente_575;Pastel & Cia;Brasileira;28/01/2024;130.72;10.71;5.0;4;Cartao Debito;Entregue;Rio de Janeiro
10852;Cliente_2511;Tempero Caseiro;Salgados;02-22-2024;138.4;9.39;0.0;4;Cartão Crédito;Saiu para entrega;São Paulo
10853;Cliente_2133;Sushi Express;Churrasco;23/07/2024;57.45;13.13;0.0;4;Cartao Debito;Saiu para entrega;Rio de Janeiro
10854;Cliente_2244;Cantina Italiana;Salgados;04-13-2024;116.06;13.76;10.0;3;Pix;Em preparo;Belo Horizonte
10855;Cliente_919;Churrasco Grill;Hamburguer;19/05/2024;120.2;10.35;5.0;2;Pix;Em preparo;Belo Horizonte
10856;Cliente_2584;   - Tropical;Pizza;11/02/2024;134.7;13.03;5.0;3;Dinheiro;Em preparo;Curitiba
10857;Cliente_2089;Burger House;Pizza;07/11/2024;99.5;9.58;5.0;2;Cartão Crédito;Cancelado;Salvador
10858;Cliente_908;Sushi Express;Salgados;21/06/2024;24.21;8.9;10.0;4;Cartão Crédito;Entregue;São Paulo
10859;Cliente_533;Burger House;Hamburguer;05/11/2024;34.45;7.16;5.0;1;Cartao Debito;Entregue;São Paulo
10860;Cliente_641;Cantina Italiana;Açai;13/04/2024;23.87;14.53;10.0;2;pix;Entregue;Curitiba
10861;Cliente_882;Pizza_Mania;Salgados;09/05/2024;65.34;4.58;5.0;3;pix;Saiu para entrega;Curitiba
10862;Cliente_26;Burger House;Japonesa;11-22-2024;140.6;14.87;;3;Cartao Debito;Cancelado;Rio de Janeiro
10863;Cliente_355;   - Tropical;Salgados;22/01/2024;36.4;12.96;10.0;2;Cartão Crédito;Cancelado;São Paulo
10864;Cliente_2720;Tempero Caseiro;Açai;30/08/2024;147.46;6.45;5.0;1;Cartão Crédito;Em preparo;Belo Horizonte
10865;Cliente_2213;Tempero Caseiro;Brasileira;26/09/2024;148.07;5.24;5.0;3;Pix;Entregue;Belo Horizonte
10866;Cliente_2937;Pizza_Mania;Hamburguer;25/01/2024;20.97;10.83;;3;Pix;Cancelado;Rio de Janeiro
10867;Cliente_740;Sushi Express;Pizza;23/02/2024;42.65;12.0;;3;Cartao Debito;Cancelado;Belo Horizonte
10868;Cliente_2876;Pizza_Mania;Brasileira;11-14-2024;100.65;14.73;10.0;2;Pix;Em preparo;Belo Horizonte
10869;Cliente_2191;Churrasco Grill;Japonesa;09/11/2024;64.23;14.26;10.0;4;Dinheiro;Em preparo;Rio de Janeiro
10870;Cliente_412;   - Tropical;Churrasco;09/12/2024;131.25;4.6;5.0;2;Pix;Entregue;Salvador
10871;Cliente_2573;Tempero Caseiro;Brasileira;09-16-2024;142.2;10.38;;1;pix;Saiu para entrega;Curitiba
10872;Cliente_1616;Pastel & Cia;Açai;05/12/2024;109.9;13.8;5.0;2;Cartão Crédito;Entregue;Curitiba
10873;Cliente_988;   - Tropical;Japonesa;08/04/2024;115.81;14.72;10.0;4;pix;Em preparo;Belo Horizonte
10874;Cliente_514;Cantina Italiana;Japonesa;12/08/2024;87.45;6.91;10.0;1;Pix;Entregue;Belo Horizonte
10875;Cliente_1310;Cantina Italiana;Salgados;07/10/2024;131.08;10.35;5.0;1;pix;Entregue;São Paulo
